"","Subject","trial","Value","Behaviour","sum_duration","X","birth_date","subject","sex","age_years","test.date","age","first_demo","first_condition","first_exp_id","second_demo","second_condition","second_exp_id","unable_experimenter","unwilling_experimenter","condition","block"
"157","Adderley",7,"rest",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"158","Adderley",7,"pawing",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"159","Adderley",7,"unable",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"160","Adderley",7,"unwilling",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"161","Adderley",7,"walk_away",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"162","Adderley",8,"1",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"163","Adderley",8,"10",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"164","Adderley",8,"11",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"165","Adderley",8,"12",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"166","Adderley",8,"13",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"167","Adderley",8,"14",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"168","Adderley",8,"15",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"169","Adderley",8,"16",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"170","Adderley",8,"2",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"171","Adderley",8,"3",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"172","Adderley",8,"4",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"173","Adderley",8,"5",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"174","Adderley",8,"6",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"175","Adderley",8,"7",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"176","Adderley",8,"8","trial",32.8166464,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"177","Adderley",8,"9",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"178","Adderley",8,"front_down",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"179","Adderley",8,"lateral_approach",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"180","Adderley",8,"rest",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"181","Adderley",8,"pawing",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"182","Adderley",8,"unable",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"183","Adderley",8,"unwilling",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"184","Adderley",8,"walk_away",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",2
"185","Adderley",9,"1",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"186","Adderley",9,"10",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"187","Adderley",9,"11",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"188","Adderley",9,"12",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"189","Adderley",9,"13",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"190","Adderley",9,"14",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"191","Adderley",9,"15",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"192","Adderley",9,"16",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"193","Adderley",9,"2",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"194","Adderley",9,"3",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"195","Adderley",9,"4",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"196","Adderley",9,"5",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"197","Adderley",9,"6",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"198","Adderley",9,"7",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"199","Adderley",9,"8",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"200","Adderley",9,"9","trial",30.5333145,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"201","Adderley",9,"front_down",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"202","Adderley",9,"lateral_approach",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"203","Adderley",9,"rest","sitting_laying_down",27.6833162,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"204","Adderley",9,"pawing",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"205","Adderley",9,"unable",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"206","Adderley",9,"unwilling",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"207","Adderley",9,"walk_away",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"208","Adderley",10,"1",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"209","Adderley",10,"10","trial",29.6666483,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"210","Adderley",10,"11",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"211","Adderley",10,"12",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"212","Adderley",10,"13",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"213","Adderley",10,"14",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"214","Adderley",10,"15",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"215","Adderley",10,"16",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"216","Adderley",10,"2",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"217","Adderley",10,"3",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"218","Adderley",10,"4",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"219","Adderley",10,"5",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"220","Adderley",10,"6",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"221","Adderley",10,"7",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"222","Adderley",10,"8",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"223","Adderley",10,"9",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"224","Adderley",10,"front_down",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"225","Adderley",10,"lateral_approach",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"226","Adderley",10,"rest","sitting_laying_down",28.8166489,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"227","Adderley",10,"pawing",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"228","Adderley",10,"unable",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"229","Adderley",10,"unwilling",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"230","Adderley",10,"walk_away",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"231","Adderley",11,"1",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"232","Adderley",11,"10",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"233","Adderley",11,"11","trial",29.7499816,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"234","Adderley",11,"12",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"235","Adderley",11,"13",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"236","Adderley",11,"14",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"237","Adderley",11,"15",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"238","Adderley",11,"16",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"239","Adderley",11,"2",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"240","Adderley",11,"3",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"241","Adderley",11,"4",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"242","Adderley",11,"5",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"243","Adderley",11,"6",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"244","Adderley",11,"7",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"245","Adderley",11,"8",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"246","Adderley",11,"9",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"247","Adderley",11,"front_down",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"248","Adderley",11,"lateral_approach",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"249","Adderley",11,"rest","sitting_laying_down",29.7499816,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"250","Adderley",11,"pawing",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"251","Adderley",11,"unable",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"252","Adderley",11,"unwilling",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"253","Adderley",11,"walk_away",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"254","Adderley",12,"1",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"255","Adderley",12,"10",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"256","Adderley",12,"11",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"257","Adderley",12,"12","trial",29.3833151,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"258","Adderley",12,"13",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"259","Adderley",12,"14",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"260","Adderley",12,"15",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"261","Adderley",12,"16",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"262","Adderley",12,"2",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"263","Adderley",12,"3",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"264","Adderley",12,"4",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"265","Adderley",12,"5",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"266","Adderley",12,"6",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"267","Adderley",12,"7",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"268","Adderley",12,"8",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"269","Adderley",12,"9",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"270","Adderley",12,"front_down",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"271","Adderley",12,"lateral_approach",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"272","Adderley",12,"rest","sitting_laying_down",24.6499847,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"273","Adderley",12,"pawing",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"274","Adderley",12,"unable",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"275","Adderley",12,"unwilling",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"276","Adderley",12,"walk_away",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unwilling",3
"277","Adderley",13,"1",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"278","Adderley",13,"10",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"279","Adderley",13,"11",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"280","Adderley",13,"12",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"281","Adderley",13,"13","trial",33.5999791,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"282","Adderley",13,"14",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"283","Adderley",13,"15",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"284","Adderley",13,"16",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"285","Adderley",13,"2",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"286","Adderley",13,"3",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"287","Adderley",13,"4",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"288","Adderley",13,"5",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"289","Adderley",13,"6",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"290","Adderley",13,"7",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"291","Adderley",13,"8",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"292","Adderley",13,"9",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"293","Adderley",13,"front_down",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"294","Adderley",13,"lateral_approach",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"295","Adderley",13,"rest",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"296","Adderley",13,"pawing",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"297","Adderley",13,"unable",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"298","Adderley",13,"unwilling",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"299","Adderley",13,"walk_away",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"300","Adderley",14,"1",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"301","Adderley",14,"10",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"302","Adderley",14,"11",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"303","Adderley",14,"12",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"304","Adderley",14,"13",NA,0,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
"305","Adderley",14,"14","trial",31.8333136,6,"04.03.2019","subj.06","m",2,"28.11.2021",32,"B_CF","unwilling","CF","A_MS","unable","MS","MS","CF","unable",4
